Injection #,Area,Inject Time,Corrected Time,Corrected Area,Rate (mole / sec)
47,0.0524242,00:00:20 18/04/28,-8830.0,0.0007921999999999998,2.9163887269646934e-09
48,0.0528364,00:03:10 18/04/28,-8660.0,0.0012044000000000013,4.4338532981018444e-09
49,0.0517867,00:05:58 18/04/28,-8492.0,0.00015470000000000067,5.695093865961122e-10
50,0.0516614,00:08:49 18/04/28,-8321.0,2.940000000000581e-05,1.0823255310878434e-10
51,0.0527195,00:11:41 18/04/28,-8149.0,0.0010875000000000051,4.003500051217015e-09
52,0.0516235,00:14:47 18/04/28,-7963.0,-8.499999999994623e-06,-3.1291724538227997e-11
53,0.0518388,00:17:37 18/04/28,-7793.0,0.00020680000000000004,7.613092511187816e-10
54,0.0524102,00:20:28 18/04/28,-7622.0,0.0007781999999999997,2.8648494159605197e-09
55,0.0521635,00:23:19 18/04/28,-7451.0,0.0005315000000000042,1.9566531284798624e-09
56,0.0523278,00:26:07 18/04/28,-7283.0,0.0006958000000000034,2.561503756907402e-09
57,0.0519117,00:28:56 18/04/28,-7114.0,0.0002797000000000008,1.0296818062762272e-09
58,0.0511853,00:31:46 18/04/28,-6944.0,-0.0004466999999999943,-1.6444721589688364e-09
59,0.0527501,00:34:37 18/04/28,-6773.0,0.0011181000000000038,4.116150259554703e-09
60,0.051584,00:37:42 18/04/28,-6588.0,-4.799999999999943e-05,-1.767062091571619e-10
61,0.0517111,00:40:48 18/04/28,-6402.0,7.910000000000555e-05,2.9119710717359694e-10
62,0.0524292,00:43:38 18/04/28,-6232.0,0.0007972000000000048,2.9347956237519165e-09
63,0.0514493,00:46:29 18/04/28,-6061.0,-0.00018269999999999398,-6.725880086044333e-10
64,0.0510755,00:49:20 18/04/28,-5890.0,-0.0005564999999999945,-2.04868761241585e-09
65,0.0517833,00:52:11 18/04/28,-5719.0,0.00015130000000000005,5.569926967808108e-10
66,0.0516037,00:55:03 18/04/28,-5547.0,-2.8299999999994996e-05,-1.0418303581555951e-10
67,0.0507758,00:57:54 18/04/28,-5376.0,-0.0008561999999999945,-3.151997005840892e-09
68,0.0523122,01:00:41 18/04/28,-5209.0,0.0006802000000000058,2.5040742389313326e-09
69,0.0519325,01:03:29 18/04/28,-5041.0,0.00030050000000000215,1.1062544969110032e-09
70,0.0516493,01:06:18 18/04/28,-4872.0,1.730000000000481e-05,6.368786288374556e-11
71,0.0519992,01:09:09 18/04/28,-4701.0,0.000367200000000005,1.3518025000523229e-09
72,0.0517191,01:12:16 18/04/28,-4514.0,8.709999999999968e-05,3.2064814203310263e-10
73,0.051734,01:15:04 18/04/28,-4346.0,0.00010200000000000486,3.755006944589914e-10
74,0.050927,01:17:56 18/04/28,-4174.0,-0.0007049999999999973,-2.595372446995836e-09
75,0.0513016,01:20:47 18/04/28,-4003.0,-0.0003303999999999946,-1.2163277396984587e-09
76,0.0506308,01:23:37 18/04/28,-3833.0,-0.0010012000000000007,-3.685797012669848e-09
77,0.0522047,01:26:25 18/04/28,-3665.0,0.0005727000000000024,2.1083259580064216e-09
78,0.0516657,01:29:16 18/04/28,-3494.0,3.370000000000456e-05,1.2406248434577566e-10
79,0.0512415,01:32:05 18/04/28,-3325.0,-0.000390499999999995,-1.4375786390806595e-09
80,0.0511522,01:34:53 18/04/28,-3157.0,-0.0004797999999999955,-1.766325815700135e-09
81,0.0519367,01:37:41 18/04/28,-2989.0,0.00030470000000000497,1.1217162902122654e-09
82,0.0519505,01:40:32 18/04/28,-2818.0,0.00031849999999999934,1.1725193253449293e-09
83,0.051205,01:43:23 18/04/28,-2647.0,-0.0004269999999999968,-1.5719489856272596e-09
84,0.0509295,01:46:15 18/04/28,-2475.0,-0.0007024999999999948,-2.5861689986022245e-09
85,0.0511915,01:49:22 18/04/28,-2288.0,-0.00044049999999999645,-1.6216476069527107e-09
86,0.0516863,01:52:15 18/04/28,-2115.0,5.430000000000018e-05,1.998988991090424e-10
87,0.0506332,01:55:06 18/04/28,-1944.0,-0.0009987999999999941,-3.6769617022119655e-09
88,0.0515198,01:57:55 18/04/28,-1775.0,-0.0001121999999999998,-4.130507639048701e-10
89,0.0517362,02:00:44 18/04/28,-1606.0,0.00010420000000000568,3.835997290453644e-10
90,0.0516602,02:03:35 18/04/28,-1435.0,2.8200000000005998e-05,1.0381489787985592e-10
91,0.0509672,02:06:26 18/04/28,-1264.0,-0.0006648000000000001,-2.4473809968267215e-09
92,0.0510947,02:09:17 18/04/28,-1093.0,-0.0005372999999999975,-1.978005128752995e-09
93,0.0508425,02:12:06 18/04/28,-924.0,-0.0007894999999999985,-2.906449002699598e-09
94,0.0513761,02:14:57 18/04/28,-753.0,-0.0002558999999999964,-9.420649775691172e-10
95,0.0513101,02:17:48 18/04/28,-582.0,-0.00032189999999999996,-1.1850360151602309e-09
96,0.0508198,02:20:38 18/04/28,-412.0,-0.000812199999999999,-2.9900163141135087e-09
97,0.0522782,02:23:26 18/04/28,-244.0,0.0006461999999999996,2.3789073407783184e-09
98,0.051205,02:26:32 18/04/28,-58.0,-0.0004269999999999968,-1.5719489856272596e-09
99,0.0517067,02:29:26 18/04/28,116.0,7.470000000000393e-05,2.749990380008509e-10
100,0.0507113,02:32:18 18/04/28,288.0,-0.0009206999999999965,-3.389445974395839e-09
101,0.0525987,02:35:08 18/04/28,458.0,0.0009667000000000009,3.558789424838137e-09
102,0.0531324,02:38:16 18/04/28,646.0,0.001500400000000006,5.523541587904373e-09
103,0.0576064,02:41:08 18/04/28,818.0,0.005974400000000005,2.1994032833095025e-08
104,0.0605829,02:44:11 18/04/28,1001.0,0.008950900000000005,3.295165849051792e-08
105,0.0655528,02:47:01 18/04/28,1171.0,0.013920799999999997,5.12477457590635e-08
106,0.0702071,02:49:52 18/04/28,1342.0,0.018575099999999997,6.838198970240076e-08
107,0.0730132,02:52:42 18/04/28,1512.0,0.021381200000000003,7.871230831731574e-08
108,0.0759895,02:55:30 18/04/28,1680.0,0.024357500000000004,8.966919769886713e-08
109,0.0785801,02:58:19 18/04/28,1849.0,0.026948100000000003,9.920617906225357e-08
110,0.081129,03:01:10 18/04/28,2020.0,0.02949700000000001,1.0858964690643474e-07
111,0.0825208,03:03:59 18/04/28,2189.0,0.030888800000000008,1.13713390696121e-07
112,0.083936,03:06:47 18/04/28,2357.0,0.032304,1.1892327876277136e-07
113,0.0846973,03:09:38 18/04/28,2528.0,0.033065300000000006,1.2172591286759114e-07
114,0.0867332,03:12:29 18/04/28,2699.0,0.0351012,1.2922083310140508e-07
115,0.0859825,03:15:19 18/04/28,2869.0,0.034350500000000006,1.264572216177742e-07
116,0.0865307,03:18:13 18/04/28,3043.0,0.034898700000000005,1.2847535378152334e-07
117,0.087436,03:21:02 18/04/28,3212.0,0.035804,1.3180810651381458e-07
118,0.0872677,03:23:54 18/04/28,3384.0,0.035635700000000006,1.311885303679573e-07
119,0.0876616,03:26:45 18/04/28,3555.0,0.03602960000000001,1.3263862569685328e-07
120,0.0877125,03:29:34 18/04/28,3724.0,0.0360805,1.3282600790614698e-07
121,0.0873637,03:32:25 18/04/28,3895.0,0.035731700000000005,1.315419427862716e-07
122,0.0883662,03:35:31 18/04/28,4081.0,0.03673420000000001,1.3523252559210613e-07
123,0.0884078,03:38:23 18/04/28,4253.0,0.0367758,1.3538567097337563e-07
124,0.089138,03:41:28 18/04/28,4438.0,0.037506,1.38073814180179e-07
125,0.0884392,03:44:36 18/04/28,4626.0,0.0368072,1.3550126628519928e-07
126,0.088504,03:47:27 18/04/28,4797.0,0.036872,1.357398196675615e-07
127,0.088223,03:50:36 18/04/28,4986.0,0.036591,1.3470535206812058e-07
128,0.0878415,03:53:28 18/04/28,5158.0,0.036209500000000006,1.3330090584325688e-07
129,0.0878383,03:56:20 18/04/28,5330.0,0.0362063,1.3328912542931304e-07
130,0.0873902,03:59:12 18/04/28,5502.0,0.035758200000000004,1.3163949933924378e-07
131,0.0877422,04:02:03 18/04/28,5673.0,0.03611020000000001,1.32935344873063e-07
132,0.087329,04:04:55 18/04/28,5845.0,0.035697000000000007,1.3141419892256843e-07
133,0.0879432,04:07:45 18/04/28,6015.0,0.0363112,1.336753021239086e-07
134,0.0876803,04:10:38 18/04/28,6188.0,0.036048300000000005,1.327074674908374e-07
135,0.0887889,04:13:28 18/04/28,6358.0,0.03715690000000001,1.3678864464649642e-07
136,0.0883356,04:16:20 18/04/28,6530.0,0.0367036,1.3511987538376843e-07
137,0.0899423,04:19:12 18/04/28,6702.0,0.038310300000000005,1.4103474759736874e-07
138,0.0881832,04:22:04 18/04/28,6874.0,0.036551200000000006,1.3455883316969446e-07
139,0.0879117,04:24:56 18/04/28,7046.0,0.0362797,1.335593386741492e-07
140,0.0878543,04:27:47 18/04/28,7217.0,0.0362223,1.3334802749903208e-07
141,0.0870915,04:30:35 18/04/28,7385.0,0.035459500000000005,1.305398713251762e-07
142,0.087823,04:33:28 18/04/28,7558.0,0.036191,1.332328003251442e-07
143,0.0869048,04:36:33 18/04/28,7743.0,0.03527280000000001,1.29852557799142e-07
144,0.0859898,04:39:23 18/04/28,7913.0,0.03435780000000001,1.2648409568708354e-07
145,0.0864153,04:42:11 18/04/28,8081.0,0.0347833,1.2805052260367464e-07
146,0.0856847,04:44:59 18/04/28,8249.0,0.034052700000000005,1.253609068451283e-07
147,0.0852489,04:47:50 18/04/28,8420.0,0.033616900000000005,1.2375656172115558e-07
148,0.0851927,04:50:42 18/04/28,8592.0,0.0335607,1.2354966820126734e-07
149,0.0848167,04:53:33 18/04/28,8763.0,0.0331847,1.2216546956286956e-07
150,0.0843562,04:56:24 18/04/28,8934.0,0.03272420000000001,1.2047019436876806e-07
151,0.0845838,04:59:15 18/04/28,9105.0,0.0329518,1.213080763105216e-07
152,0.0846877,05:02:04 18/04/28,9274.0,0.03305570000000001,1.2169057162575973e-07
153,0.0842682,05:04:55 18/04/28,9445.0,0.032636200000000004,1.2014623298531324e-07
154,0.0843543,05:07:44 18/04/28,9614.0,0.032722299999999996,1.2046319974798887e-07
155,0.0836232,05:10:35 18/04/28,9785.0,0.0319912,1.1777174329976382e-07
156,0.0841157,05:13:22 18/04/28,9952.0,0.032483700000000004,1.1958482263330352e-07
157,0.0838487,05:16:11 18/04/28,10121.0,0.0322167,1.1860189434486678e-07
158,0.0843635,05:19:02 18/04/28,10292.0,0.0327315,1.2049706843807735e-07
159,0.083988,05:21:54 18/04/28,10464.0,0.032355999999999996,1.1911471048935828e-07
160,0.0836677,05:24:45 18/04/28,10635.0,0.0320357,1.1793556468116996e-07
161,0.0835137,05:27:34 18/04/28,10804.0,0.0318817,1.1736863226012407e-07
162,0.0835752,05:30:25 18/04/28,10975.0,0.031943200000000005,1.1759503709060671e-07
163,0.0836601,05:33:13 18/04/28,11143.0,0.032028100000000004,1.1790758619805342e-07
164,0.0832632,05:36:03 18/04/28,11313.0,0.0316312,1.1644644673108511e-07
165,0.0836485,05:38:54 18/04/28,11484.0,0.0320165,1.178648821975071e-07
166,0.0841143,05:41:45 18/04/28,11655.0,0.032482300000000006,1.195796687022031e-07
167,0.084135,05:44:35 18/04/28,11825.0,0.032503000000000004,1.1965587325490214e-07
168,0.0853715,05:47:43 18/04/28,12013.0,0.033739500000000006,1.2420789883037781e-07
169,0.0844287,05:50:48 18/04/28,12198.0,0.0327967,1.207370943721825e-07
170,0.0841018,05:53:57 18/04/28,12387.0,0.03246980000000001,1.195336514602351e-07
171,0.0838464,05:56:48 18/04/28,12558.0,0.032214400000000004,1.1859342717234466e-07
172,0.0831535,05:59:39 18/04/28,12729.0,0.03152150000000001,1.1604259941557388e-07
173,0.083398,06:02:30 18/04/28,12900.0,0.031766,1.1694269666846814e-07
174,0.0829273,06:05:21 18/04/28,13071.0,0.0312953,1.152098714049207e-07
175,0.0828632,06:08:13 18/04/28,13243.0,0.0312312,1.1497389498810875e-07
176,0.0816706,06:11:05 18/04/28,13415.0,0.0300386,1.105834819664247e-07
177,0.0835005,06:13:56 18/04/28,13586.0,0.03186850000000001,1.1732003805260587e-07
178,0.0828409,06:17:01 18/04/28,13771.0,0.031208899999999998,1.148918002284378e-07
179,0.0826472,06:20:05 18/04/28,13955.0,0.031015200000000007,1.1417871704690154e-07
180,0.0823741,06:22:57 18/04/28,14127.0,0.03074210000000001,1.1317333234438444e-07
181,0.0823911,06:25:48 18/04/28,14298.0,0.030759099999999998,1.1323591579346087e-07
182,0.082106,06:28:38 18/04/28,14468.0,0.030474,1.1218635453865449e-07
183,0.0819601,06:31:29 18/04/28,14639.0,0.030328099999999997,1.1164924129040384e-07
184,0.0816247,06:34:22 18/04/28,14812.0,0.029992699999999997,1.1041450665391816e-07
185,0.0812275,06:37:13 18/04/28,14983.0,0.029595499999999997,1.0895226277314263e-07
186,0.0814293,06:40:01 18/04/28,15151.0,0.0297973,1.0969516512747422e-07
187,0.0816555,06:42:50 18/04/28,15320.0,0.03002350000000001,1.1052789313812739e-07
188,0.0813442,06:45:41 18/04/28,15491.0,0.029712200000000008,1.0938187974415601e-07
189,0.0807835,06:48:31 18/04/28,15661.0,0.029151499999999997,1.0731773033843885e-07
190,0.081444,06:51:20 18/04/28,15830.0,0.029812000000000005,1.0974928140402861e-07
191,0.0799167,06:54:10 18/04/28,16000.0,0.028284699999999996,1.0412671071140907e-07
192,0.0812405,06:56:59 18/04/28,16169.0,0.029608499999999996,1.0900012070478936e-07
193,0.0818948,06:59:50 18/04/28,16340.0,0.030262800000000006,1.1140884721836299e-07
194,0.08092389999999999,07:02:57 18/04/28,16527.0,0.029291899999999996,1.0783459600022355e-07
195,0.0809669,07:05:44 18/04/28,16694.0,0.029334899999999997,1.0799289531259352e-07
196,0.0815177,07:08:32 18/04/28,16862.0,0.0298857,1.10020599062672e-07
197,0.0829897,07:11:23 18/04/28,17033.0,0.0313577,1.1543958947682503e-07
198,0.0811283,07:14:26 18/04/28,17216.0,0.029496300000000003,1.0858706994088449e-07
199,0.0815993,07:17:14 18/04/28,17384.0,0.029967300000000002,1.1032099961823917e-07
200,0.0812877,07:20:03 18/04/28,17553.0,0.029655700000000007,1.0917388181046062e-07
201,0.0804119,07:22:54 18/04/28,17724.0,0.028779899999999997,1.0594972976921381e-07
202,0.0807638,07:25:49 18/04/28,17899.0,0.0291318,1.0724520716509728e-07
203,0.0813077,07:28:40 18/04/28,18070.0,0.0296757,1.0924750939760941e-07
204,0.0823437,07:31:32 18/04/28,18242.0,0.03071170000000001,1.1306141841191823e-07
205,0.0812953,07:34:40 18/04/28,18430.0,0.029663300000000004,1.0920186029357714e-07
206,0.0810282,07:37:30 18/04/28,18600.0,0.029396199999999997,1.0821856386720465e-07
207,0.0803842,07:40:35 18/04/28,18785.0,0.028752200000000006,1.0584775556101273e-07
208,0.0804243,07:43:28 18/04/28,18958.0,0.028792300000000007,1.0599537887324613e-07
209,0.0804398,07:46:19 18/04/28,19129.0,0.02880780000000001,1.0605244025328646e-07
210,0.080632,07:49:11 18/04/28,19301.0,0.028999999999999998,1.0676000136578656e-07
211,0.0803959,07:52:17 18/04/28,19487.0,0.02876390000000001,1.058908276994948e-07
212,0.080488,07:55:09 18/04/28,19659.0,0.028856000000000007,1.062298827383151e-07
213,0.0801686,07:58:13 18/04/28,19843.0,0.02853660000000001,1.0505405017154849e-07
214,0.080168,08:01:05 18/04/28,20015.0,0.028536000000000006,1.0505184134393401e-07
215,0.0803017,08:03:56 18/04/28,20186.0,0.028669700000000006,1.0554404176402386e-07
216,0.0803995,08:06:48 18/04/28,20358.0,0.0287675,1.0590408066518157e-07
217,0.0805683,08:09:39 18/04/28,20529.0,0.028936299999999998,1.0652549750071758e-07
218,0.0815637,08:12:44 18/04/28,20714.0,0.029931700000000006,1.1018994251311428e-07
219,0.0811083,08:15:35 18/04/28,20885.0,0.029476299999999997,1.0851344235373566e-07
220,0.0810983,08:18:40 18/04/28,21070.0,0.0294663,1.0847662856016128e-07
221,0.0810175,08:21:31 18/04/28,21241.0,0.02938550000000001,1.0817917310808008e-07
222,0.0800155,08:24:40 18/04/28,21430.0,0.028383500000000006,1.0449043099192428e-07
223,0.0797373,08:27:31 18/04/28,21601.0,0.0281053,1.0346627125468418e-07
224,0.0799034,08:30:37 18/04/28,21787.0,0.028271400000000002,1.0407774836595513e-07
225,0.0797472,08:33:28 18/04/28,21958.0,0.028115200000000007,1.0350271691032286e-07
226,0.0794872,08:36:18 18/04/28,22128.0,0.027855199999999997,1.025455582773882e-07
227,0.0781972,08:39:29 18/04/28,22319.0,0.026565199999999997,9.779657890628942e-08
228,0.0762005,08:42:33 18/04/28,22503.0,0.024568500000000007,9.044596874328718e-08
229,0.0742026,08:45:25 18/04/28,22675.0,0.022570599999999996,8.309094092505594e-08
230,0.071509,08:48:16 18/04/28,22846.0,0.019877000000000006,7.317477748785312e-08
231,0.0702761,08:51:04 18/04/28,23014.0,0.018644099999999997,6.863600487806417e-08
232,0.0668482,08:54:09 18/04/28,23199.0,0.0152162,5.6016604578692464e-08
233,0.0656162,08:57:00 18/04/28,23370.0,0.013984200000000002,5.1481145210325275e-08
234,0.063919,08:59:51 18/04/28,23541.0,0.012287000000000006,4.523310816487656e-08
235,0.0622605,09:02:40 18/04/28,23710.0,0.010628500000000006,3.91275405005608e-08
236,0.061264,09:05:32 18/04/28,23882.0,0.009632000000000002,3.545904597087091e-08
237,0.0594205,09:08:24 18/04/28,24054.0,0.007788500000000004,2.8672423125428592e-08
238,0.0584169,09:11:17 18/04/28,24227.0,0.006784900000000003,2.4977790802300885e-08
239,0.0583453,09:14:08 18/04/28,24398.0,0.006713300000000005,2.4714204040308125e-08
240,0.0573482,09:16:59 18/04/28,24569.0,0.005716200000000005,2.1043500683003785e-08
241,0.0570482,09:19:49 18/04/28,24739.0,0.005416200000000003,1.99390868757715e-08
242,0.0569309,09:22:44 18/04/28,24914.0,0.005298900000000002,1.950726107714368e-08
243,0.0564128,09:25:35 18/04/28,25085.0,0.004780800000000002,1.759993843205354e-08
244,0.057156,09:28:27 18/04/28,25257.0,0.005524000000000001,2.0335939570503628e-08
245,0.0564535,09:31:19 18/04/28,25429.0,0.004821499999999999,1.7749770571901376e-08
246,0.0547294,09:34:11 18/04/28,25601.0,0.0030974,1.1402704421737496e-08
247,0.0556902,09:37:04 18/04/28,25774.0,0.004058200000000005,1.4939773708366746e-08
248,0.0560438,09:39:56 18/04/28,25946.0,0.0044118000000000004,1.6241509449157838e-08
249,0.0561389,09:42:56 18/04/28,26126.0,0.004506900000000001,1.659160862605047e-08
250,0.0552085,09:45:47 18/04/28,26297.0,0.0035765000000000033,1.3166453271887449e-08
251,0.0551717,09:48:52 18/04/28,26482.0,0.0035397,1.303097851153361e-08
252,0.0549337,09:51:57 18/04/28,26667.0,0.0033017000000000046,1.2154810224462691e-08
253,0.0546876,09:54:49 18/04/28,26839.0,0.0030556000000000055,1.1248822764596483e-08
254,0.0543802,09:57:41 18/04/28,27011.0,0.0027481999999999993,1.0117166750119124e-08
255,0.0549054,10:00:32 18/04/28,27182.0,0.0032734000000000027,1.2050627188647105e-08
256,0.0543192,10:03:25 18/04/28,27355.0,0.0026872000000000007,9.892602609315232e-09
257,0.0539,10:06:17 18/04/28,27527.0,0.002268000000000006,8.34936838267602e-09
258,0.0541493,10:09:11 18/04/28,27701.0,0.0025173,9.267136256486018e-09
259,0.0546465,10:12:02 18/04/28,27872.0,0.0030145000000000033,1.1097518073005654e-08
260,0.0550218,10:14:54 18/04/28,28044.0,0.0033898000000000053,1.2479139745853237e-08
261,0.054495,10:17:46 18/04/28,28216.0,0.0028630000000000044,1.053978910035336e-08
262,0.0542655,10:20:38 18/04/28,28388.0,0.002633500000000004,9.694912537820668e-09
263,0.0545469,10:23:30 18/04/28,28560.0,0.002914900000000005,1.0730852689004546e-08
264,0.0549283,10:26:21 18/04/28,28731.0,0.003296300000000002,1.2134930775932499e-08
265,0.0553988,10:29:25 18/04/28,28915.0,0.0037668000000000007,1.3867019763608444e-08
266,0.0542998,10:32:32 18/04/28,29102.0,0.002667800000000005,9.821183849780894e-09
267,0.0543142,10:35:25 18/04/28,29275.0,0.0026822000000000026,9.874195712528035e-09
268,0.054226,10:38:17 18/04/28,29447.0,0.002594000000000006,9.549498053201759e-09
269,0.0534744,10:41:08 18/04/28,29618.0,0.001842400000000001,6.782573328149148e-09
270,0.05517,10:44:13 18/04/28,29803.0,0.0035379999999999995,1.302472016662596e-08
271,0.0536158,10:47:17 18/04/28,29987.0,0.001983800000000001,7.3031203692912924e-09
272,0.0542827,10:50:10 18/04/28,30160.0,0.002650700000000006,9.758232262768659e-09
273,0.0534802,10:53:02 18/04/28,30332.0,0.0018482000000000012,6.803925328422306e-09
274,0.054646,10:55:53 18/04/28,30503.0,0.003014000000000003,1.1095677383326933e-08
275,0.0542651,10:58:45 18/04/28,30675.0,0.0026330999999999993,9.693439986077674e-09
276,0.0539818,11:01:37 18/04/28,30847.0,0.002349800000000006,8.650505214114688e-09
277,0.054262,11:04:29 18/04/28,31019.0,0.0026300000000000004,9.682027710069611e-09
278,0.0542907,11:07:21 18/04/28,31191.0,0.0026587,9.787683297628163e-09
279,0.054437,11:10:12 18/04/28,31362.0,0.002805000000000002,1.0326269097621777e-08
280,0.0545738,11:13:21 18/04/28,31551.0,0.0029418000000000014,1.0829881793719693e-08
281,0.0546445,11:16:29 18/04/28,31739.0,0.0030125000000000013,1.1090155314290765e-08
282,0.053849,11:19:38 18/04/28,31928.0,0.0022170000000000037,8.161618035446523e-09
283,0.0540835,11:22:30 18/04/28,32100.0,0.0024515000000000023,9.024901494766415e-09
284,0.0540243,11:25:22 18/04/28,32272.0,0.0023923,8.806963836805903e-09
285,0.0531375,11:28:14 18/04/28,32444.0,0.0015055,5.542316622627299e-09
286,0.053044,11:31:05 18/04/28,32615.0,0.0014120000000000035,5.198107652706587e-09
287,0.0537992,11:33:56 18/04/28,32786.0,0.002167200000000001,7.978285343445958e-09
288,0.0529131,11:36:47 18/04/28,32957.0,0.0012811000000000003,4.7162150948175585e-09
289,0.0534243,11:39:41 18/04/28,33131.0,0.0017923000000000036,6.598136222341367e-09
290,0.0529037,11:42:31 18/04/28,33301.0,0.0012717000000000006,4.681610128857615e-09
291,0.0538233,11:45:21 18/04/28,33471.0,0.0021913,8.067006585960279e-09
292,0.0534203,11:48:11 18/04/28,33641.0,0.0017882999999999996,6.5834107049115895e-09
293,0.0533269,11:50:59 18/04/28,33809.0,0.0016949000000000061,6.239569872926631e-09
294,0.0532933,11:54:08 18/04/28,33998.0,0.0016613000000000044,6.115875526516611e-09
295,0.0533013,11:56:57 18/04/28,34167.0,0.0016693000000000055,6.145326561376142e-09
296,0.0535965,11:59:48 18/04/28,34338.0,0.001964500000000001,7.2320697476926845e-09
297,0.0526866,12:02:39 18/04/28,34509.0,0.0010546000000000028,3.8823826703572e-09
298,0.0539968,12:05:30 18/04/28,34680.0,0.0023648000000000002,8.70572590447628e-09
299,0.0530429,12:08:37 18/04/28,34867.0,0.0014108999999999997,5.1940581354133875e-09
300,0.053199,12:11:30 18/04/28,35040.0,0.0015670000000000059,5.768721453109938e-09
301,0.0532087,12:14:22 18/04/28,35212.0,0.0015767000000000003,5.804430832877094e-09
